OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,C_METHOD,OBJECTIVE,GIS_ACRES,DECADES,Shape__Area,Shape__Length,Containment_Duration,Month,Decade,C_METHOD_DESCRIPTION,CAUSE_DESCRIPTION
1904,2018,CA,CDF,MVU,CHURCH 2,00008665,2018-06-11 00:00:00+00:00,2018-06-12 00:00:00+00:00,10.0,1.0,1.0,11.04537,2010.0,63280.8125,1826.77277902825,24.0,6,2010,Direct Attack (Hand Crews & Tools),Fireworks
1905,2018,CA,CDF,MVU,BUILDING,00010002,2018-07-06 00:00:00+00:00,2018-07-07 00:00:00+00:00,9.0,1.0,1.0,10.41985,2010.0,59609.1953125,1679.90111388855,24.0,7,2010,Direct Attack (Hand Crews & Tools),Miscellaneous
1906,2018,CA,CCO,SBC,HOLIDAY,00008657,2018-07-06 00:00:00+00:00,2018-07-09 00:00:00+00:00,14.0,1.0,1.0,118.0118,2010.0,704218.140625,10353.1074897826,72.0,7,2010,Direct Attack (Hand Crews & Tools),Unknown
1907,2018,CA,CCO,SBC,CRUCES,00009204,2018-07-18 00:00:00+00:00,2018-07-19 00:00:00+00:00,10.0,1.0,1.0,77.55305,2010.0,463482.1484375,5134.49404487766,24.0,7,2010,Direct Attack (Hand Crews & Tools),Fireworks
1908,2018,CA,CCO,SBC,WINDMILL,00009316,2018-07-20 00:00:00+00:00,2018-07-23 00:00:00+00:00,2.0,1.0,1.0,90.147,2010.0,540224.40625,5155.6453842498,72.0,7,2010,Direct Attack (Hand Crews & Tools),Equipment Use
1911,2018,CA,CDF,BEU,EASTERN 2,00002668,2018-06-04 00:00:00+00:00,2018-06-12 00:00:00+00:00,11.0,1.0,1.0,528.1719,2010.0,3303472.2734375,13282.7334775246,192.0,6,2010,Direct Attack (Hand Crews & Tools),Powerline
1912,2018,CA,CDF,BEU,PANOCHE 2,00002675,2018-06-04 00:00:00+00:00,2018-06-06 00:00:00+00:00,9.0,1.0,1.0,266.1002,2010.0,1676306.29296875,10190.3472881652,48.0,6,2010,Direct Attack (Hand Crews & Tools),Miscellaneous
1913,2018,CA,CDF,BEU,BEAVER,00002837,2018-06-12 00:00:00+00:00,2018-06-18 00:00:00+00:00,9.0,1.0,1.0,194.3561,2010.0,1215760.625,7853.89796613356,144.0,6,2010,Direct Attack (Hand Crews & Tools),Miscellaneous
1915,2018,CA,CDF,BEU,TURKEY,00003889,2018-08-06 00:00:00+00:00,2018-08-07 00:00:00+00:00,9.0,1.0,1.0,2222.979,2010.0,13708617.5976562,18592.6032314531,24.0,8,2010,Direct Attack (Hand Crews & Tools),Miscellaneous
1917,2018,CA,CDF,BEU,MANZANITA,00004349,2018-09-01 00:00:00+00:00,2018-09-02 00:00:00+00:00,11.0,1.0,1.0,59.66168,2010.0,377393.859375,5109.03387885736,24.0,9,2010,Direct Attack (Hand Crews & Tools),Powerline
1918,2018,CA,CDF,BEU,METZ,00004537,2018-09-13 00:00:00+00:00,2018-09-15 00:00:00+00:00,11.0,1.0,1.0,411.9871,2010.0,2576049.0546875,13613.5145004743,48.0,9,2010,Direct Attack (Hand Crews & Tools),Powerline
1920,2018,CA,CDF,BEU,GRIFFEN,00003044,2018-06-24 00:00:00+00:00,2018-06-27 00:00:00+00:00,7.0,1.0,1.0,10.36754,2010.0,64562.52734375,1159.16152273068,72.0,6,2010,Direct Attack (Hand Crews & Tools),Arson
1923,2018,CA,CDF,BEU,PANOCHE,00003366,2018-07-11 00:00:00+00:00,2018-07-15 00:00:00+00:00,14.0,1.0,1.0,213.3461,2010.0,1343992.359375,11939.2023938392,96.0,7,2010,Direct Attack (Hand Crews & Tools),Unknown
1924,2018,CA,CDF,BEU,IDRIA,00003382,2018-07-12 00:00:00+00:00,2018-07-15 00:00:00+00:00,9.0,1.0,1.0,110.1655,2010.0,692316.7421875,4542.23990710496,72.0,7,2010,Direct Attack (Hand Crews & Tools),Miscellaneous
1925,2018,CA,CDF,BEU,SAN ARDO,00003069,2018-06-25 00:00:00+00:00,2018-06-26 00:00:00+00:00,9.0,1.0,1.0,287.0119,2010.0,1777957.85546875,6390.56030999036,24.0,6,2010,Direct Attack (Hand Crews & Tools),Miscellaneous
1929,2018,CA,CCO,VNC,GRIMES,00088823,2018-10-31 00:00:00+00:00,2018-11-01 00:00:00+00:00,2.0,1.0,1.0,0.2020703,2010.0,1202.4765625,130.657422983683,24.0,10,2010,Direct Attack (Hand Crews & Tools),Equipment Use
1934,2018,CA,CCO,VNC,SURF,00008244,2018-01-28 00:00:00+00:00,2018-01-29 00:00:00+00:00,14.0,1.0,1.0,1.48225,2010.0,8778.25,467.148449000173,24.0,1,2010,Direct Attack (Hand Crews & Tools),Unknown
1937,2018,CA,CCO,VNC,MCWANE,00038177,2018-01-28 00:00:00+00:00,2018-01-29 00:00:00+00:00,14.0,1.0,1.0,0.7208683,2010.0,4269.3515625,259.028073200561,24.0,1,2010,Direct Attack (Hand Crews & Tools),Unknown
1954,2018,CA,CCO,VNC,PEAK,00094538,2018-11-12 00:00:00+00:00,2018-11-14 00:00:00+00:00,9.0,6.0,1.0,182.1956,2010.0,1082270.96875,7124.01563666208,48.0,11,2010,Natural Barriers (Using Terrain Features),Miscellaneous
1955,2018,CA,CCO,VNC,OLSEN,00049784,2018-06-27 00:00:00+00:00,2018-06-28 00:00:00+00:00,14.0,1.0,1.0,27.95707,2010.0,166018.2734375,2475.35963826854,24.0,6,2010,Direct Attack (Hand Crews & Tools),Unknown
1957,2018,CA,CCO,VNC,BRIGGS,00095960,2018-11-15 00:00:00+00:00,2018-11-16 00:00:00+00:00,14.0,6.0,1.0,154.4603,2010.0,918161.19921875,5060.57571121159,24.0,11,2010,Natural Barriers (Using Terrain Features),Unknown
1966,2018,CA,CCO,VNC,LYNN,00094498,2018-11-12 00:00:00+00:00,2018-11-13 00:00:00+00:00,14.0,1.0,1.0,10.07955,2010.0,59764.12109375,1568.16380845364,24.0,11,2010,Direct Attack (Hand Crews & Tools),Unknown
1969,2018,CA,CCO,VNC,HARBOR,00050282,2018-06-29 00:00:00+00:00,2018-06-30 00:00:00+00:00,14.0,6.0,1.0,7.0504,2010.0,41849.58203125,1354.34320695185,24.0,6,2010,Natural Barriers (Using Terrain Features),Unknown
1976,2018,CA,CCO,VNC,CASITAS,00063735,2018-08-12 00:00:00+00:00,2018-08-13 00:00:00+00:00,14.0,2.0,1.0,15.85888,2010.0,94576.97265625,1858.48550349266,24.0,8,2010,Indirect Attack (Firebreaks & Barriers),Unknown
1981,2018,CA,CCO,VNC,HILL,00090993,2018-11-08 00:00:00+00:00,2018-11-22 00:00:00+00:00,14.0,7.0,1.0,4310.055,2010.0,25567604.078125,46113.656598663,336.0,11,2010,Mop-up (Extinguishing Hot Spots),Unknown
1985,2018,CA,CCO,KRN,TARINA,01831160,2018-08-03 00:00:00+00:00,2018-08-04 00:00:00+00:00,14.0,1.0,1.0,3516.185,2010.0,21457138.8320312,28431.0207163512,24.0,8,2010,Direct Attack (Hand Crews & Tools),Unknown
1988,2018,CA,CCO,KRN,PINE,01833137,2018-08-16 00:00:00+00:00,2018-08-17 00:00:00+00:00,14.0,1.0,1.0,111.3694,2010.0,682778.53515625,4610.24422073281,24.0,8,2010,Direct Attack (Hand Crews & Tools),Unknown
1989,2018,CA,CCO,KRN,LEBEC,01827138,2018-07-08 00:00:00+00:00,2018-07-09 00:00:00+00:00,14.0,1.0,1.0,45.50365,2010.0,274105.6640625,3366.94160154666,24.0,7,2010,Direct Attack (Hand Crews & Tools),Unknown
1991,2018,CA,CCO,KRN,ROUND,01836901,2018-09-12 00:00:00+00:00,2018-09-14 00:00:00+00:00,14.0,1.0,1.0,201.6082,2010.0,1235116.98828125,6145.70368758984,48.0,9,2010,Direct Attack (Hand Crews & Tools),Unknown
2004,2018,CA,CDF,TCU,RIATA,00010761,2018-09-09 00:00:00+00:00,2018-09-12 00:00:00+00:00,9.0,1.0,1.0,14.5872,2010.0,95533.83203125,1482.6127683276,72.0,9,2010,Direct Attack (Hand Crews & Tools),Miscellaneous
2005,2018,CA,CDF,TCU,WHISKEY,00012172,2018-10-15 00:00:00+00:00,2018-10-26 00:00:00+00:00,14.0,1.0,1.0,9.709066,2010.0,63859.15625,1434.89192076894,264.0,10,2010,Direct Attack (Hand Crews & Tools),Unknown
2006,2018,CA,CDF,TCU,LAKE,00008688,2018-07-24 00:00:00+00:00,2018-07-27 00:00:00+00:00,14.0,1.0,1.0,18.63135,2010.0,120492.421875,1576.74380257125,72.0,7,2010,Direct Attack (Hand Crews & Tools),Unknown
2007,2018,CA,CDF,TCU,CARTER,00007906,2018-06-07 00:00:00+00:00,2018-06-11 00:00:00+00:00,9.0,1.0,1.0,20.33479,2010.0,132330.27734375,2655.99344829885,96.0,6,2010,Direct Attack (Hand Crews & Tools),Miscellaneous
2008,2018,CA,CDF,TCU,WILDCAT,00012072,2018-10-12 00:00:00+00:00,2018-10-13 00:00:00+00:00,9.0,1.0,1.0,26.81759,2010.0,174209.00390625,2404.64529654237,24.0,10,2010,Direct Attack (Hand Crews & Tools),Miscellaneous
2009,2018,CA,CDF,TCU,WAVERLY,00007477,2018-06-29 00:00:00+00:00,2018-08-09 00:00:00+00:00,2.0,1.0,1.0,11759.62,2010.0,76775934.109375,80615.1222595405,984.0,6,2010,Direct Attack (Hand Crews & Tools),Equipment Use
2010,2018,CA,CDF,TCU,FLAT,00007231,2018-06-24 00:00:00+00:00,2018-07-04 00:00:00+00:00,14.0,1.0,1.0,163.3823,2010.0,1060494.6640625,5187.78663207244,240.0,6,2010,Direct Attack (Hand Crews & Tools),Unknown
2011,2018,CA,CDF,TCU,HORSE,00007237,2018-06-25 00:00:00+00:00,2018-07-05 00:00:00+00:00,14.0,1.0,1.0,79.39225,2010.0,517755.80859375,4180.0682044353,240.0,6,2010,Direct Attack (Hand Crews & Tools),Unknown
2012,2018,CA,CDF,TCU,COOPERSTOWN ,00008239,2018-07-16 00:00:00+00:00,2018-07-21 00:00:00+00:00,7.0,1.0,1.0,106.9955,2010.0,693241.515625,8291.95043484764,120.0,7,2010,Direct Attack (Hand Crews & Tools),Arson
2013,2018,CA,CDF,TCU,SOUTH,00009310,2018-08-06 00:00:00+00:00,2018-08-08 00:00:00+00:00,10.0,1.0,1.0,292.3123,2010.0,1910538.79296875,9973.39961999573,48.0,8,2010,Direct Attack (Hand Crews & Tools),Fireworks
2014,2018,CA,CDF,TCU,TULLOCH,00010699,2018-09-09 00:00:00+00:00,2018-09-13 00:00:00+00:00,10.0,1.0,1.0,574.9939,2010.0,3736588.609375,11489.8721285897,96.0,9,2010,Direct Attack (Hand Crews & Tools),Fireworks
2015,2018,CA,CDF,TCU,PARROTTS,00009242,2018-08-05 00:00:00+00:00,2018-08-20 00:00:00+00:00,14.0,1.0,1.0,135.9872,2010.0,890110.71484375,7376.47382630404,360.0,8,2010,Direct Attack (Hand Crews & Tools),Unknown
2023,2018,CA,CCO,ORC,ALISO ,18060414,2018-06-02 00:00:00+00:00,2018-06-10 00:00:00+00:00,14.0,1.0,1.0,175.7186,2010.0,1026564.40234375,6151.01789243241,192.0,6,2010,Direct Attack (Hand Crews & Tools),Unknown
2024,2018,CA,CCO,ORC,SANTIAGO,18064103,2018-06-11 00:00:00+00:00,2018-06-14 00:00:00+00:00,14.0,1.0,1.0,154.9657,2010.0,909667.91015625,6139.69451742859,72.0,6,2010,Direct Attack (Hand Crews & Tools),Unknown
2040,2018,CA,CDF,LNU,EIGHTY EIGHT,00010755,2018-07-18 00:00:00+00:00,2018-07-21 00:00:00+00:00,14.0,2.0,1.0,822.23,2010.0,5458161.72265625,14173.4290035867,72.0,7,2010,Indirect Attack (Firebreaks & Barriers),Unknown
2041,2018,CA,CDF,LNU,COUNTY,00009502,2018-06-30 00:00:00+00:00,2018-07-11 00:00:00+00:00,14.0,2.0,1.0,89831.15,2010.0,597104332.3125,213735.978033283,264.0,6,2010,Indirect Attack (Firebreaks & Barriers),Unknown
2043,2018,CA,CDF,LNU,STEELE,00011447,2018-07-28 00:00:00+00:00,2018-08-01 00:00:00+00:00,14.0,1.0,1.0,136.7954,2010.0,905504.578125,6334.07595063869,96.0,7,2010,Direct Attack (Hand Crews & Tools),Unknown
2044,2018,CA,CDF,LNU,NELSON,00012354,2018-08-10 00:00:00+00:00,2018-08-12 00:00:00+00:00,9.0,2.0,1.0,2158.429,2010.0,14209554.0898438,20988.6005672452,48.0,8,2010,Indirect Attack (Firebreaks & Barriers),Miscellaneous
2045,2018,CA,CDF,LNU,CACHE,00013335,2018-08-26 00:00:00+00:00,2018-08-28 00:00:00+00:00,14.0,2.0,1.0,103.5501,2010.0,694614.80078125,3283.02480284457,48.0,8,2010,Indirect Attack (Firebreaks & Barriers),Unknown
2047,2018,CA,CDF,LNU,EAST,00012207,2018-08-08 00:00:00+00:00,2018-08-09 00:00:00+00:00,14.0,1.0,1.0,40.67442,2010.0,270520.5625,2684.22077468347,24.0,8,2010,Direct Attack (Hand Crews & Tools),Unknown
2050,2018,CA,CDF,LNU,RIDGE,00003781,2018-09-02 00:00:00+00:00,2018-09-03 00:00:00+00:00,14.0,2.0,1.0,35.20044,2010.0,235904.98046875,2267.5981306138,24.0,9,2010,Indirect Attack (Firebreaks & Barriers),Unknown
2053,2018,CA,CDF,LNU,SNELL,0014193,2018-09-08 00:00:00+00:00,2018-09-15 00:00:00+00:00,14.0,2.0,1.0,2488.218,2010.0,16563853.3007812,24727.2857809401,168.0,9,2010,Indirect Attack (Firebreaks & Barriers),Unknown
2054,2018,CA,CDF,LNU,RIVER,00008653,2018-07-27 00:00:00+00:00,2018-08-10 00:00:00+00:00,14.0,7.0,1.0,48920.39,2010.0,328776999.53125,123952.417928182,336.0,7,2010,Mop-up (Extinguishing Hot Spots),Unknown
2055,2018,CA,CDF,LNU,RANCH,00008646,2018-07-27 00:00:00+00:00,2018-09-19 00:00:00+00:00,9.0,7.0,1.0,410202.5,2010.0,2774859060.70703,450086.79010666,1296.0,7,2010,Mop-up (Extinguishing Hot Spots),Miscellaneous
2056,2018,CA,CDF,RRU,EUCLID,00074609,2018-06-13 00:00:00+00:00,2018-06-23 00:00:00+00:00,14.0,1.0,1.0,156.3773,2010.0,921320.57421875,8280.47114931536,240.0,6,2010,Direct Attack (Hand Crews & Tools),Unknown
2057,2018,CA,CDF,RRU,PATTERSON,00062932,2018-05-17 00:00:00+00:00,2018-05-18 00:00:00+00:00,2.0,7.0,1.0,1260.987,2010.0,7382636.46484375,15872.3050385207,24.0,5,2010,Mop-up (Extinguishing Hot Spots),Equipment Use
2059,2018,CA,CDF,RRU,SOBOBA,00116469,2018-09-14 00:00:00+00:00,2018-09-15 00:00:00+00:00,14.0,1.0,1.0,21.58016,2010.0,126697.33203125,1856.1937627919,24.0,9,2010,Direct Attack (Hand Crews & Tools),Unknown
2061,2018,CA,CCO,LAC,BRIDGE,00118530,2018-04-19 00:00:00+00:00,2018-04-20 00:00:00+00:00,11.0,1.0,1.0,7.767941,2010.0,46535.18359375,1735.42714048899,24.0,4,2010,Direct Attack (Hand Crews & Tools),Powerline
2062,2018,CA,CCO,LAC,HEFFNER,00134007,2018-05-04 00:00:00+00:00,2018-05-05 00:00:00+00:00,14.0,1.0,1.0,17.8683,2010.0,106552.078125,2311.12414602473,24.0,5,2010,Direct Attack (Hand Crews & Tools),Unknown
2064,2018,CA,CCO,LAC,SOUTH,00171655,2018-06-09 00:00:00+00:00,2018-06-12 00:00:00+00:00,14.0,7.0,1.0,175.1159,2010.0,1042451.62890625,4169.41077632081,72.0,6,2010,Mop-up (Extinguishing Hot Spots),Unknown
2069,2018,CA,CCO,LAC,STONE,00166129,2018-06-04 00:00:00+00:00,2018-06-05 00:00:00+00:00,2.0,7.0,1.0,1350.647,2010.0,8076638.40234375,23581.6876487441,24.0,6,2010,Mop-up (Extinguishing Hot Spots),Equipment Use
2072,2018,CA,CCO,LAC,CHARLIE,00288255,2018-09-22 00:00:00+00:00,2018-09-23 00:00:00+00:00,14.0,7.0,1.0,3350.528,2010.0,20020954.2382812,30913.2829436431,24.0,9,2010,Mop-up (Extinguishing Hot Spots),Unknown
2075,2018,CA,CCO,LAC,COPCO,00345491,2018-11-07 00:00:00+00:00,2018-11-14 00:00:00+00:00,9.0,1.0,1.0,6.980345,2010.0,41912.03125,982.77242084307,168.0,11,2010,Direct Attack (Hand Crews & Tools),Miscellaneous
2088,2018,CA,CDF,SKU,STEAMBOAT,00004965,2018-07-15 00:00:00+00:00,2018-07-20 00:00:00+00:00,1.0,1.0,1.0,223.8636,2010.0,1626249.86328125,5510.01253727727,120.0,7,2010,Direct Attack (Hand Crews & Tools),Lightning
2089,2018,CA,CDF,SKU,GULCH,00005289,2018-07-23 00:00:00+00:00,2018-07-26 00:00:00+00:00,1.0,1.0,1.0,0.2656228,2010.0,1931.47265625,206.873501618178,72.0,7,2010,Direct Attack (Hand Crews & Tools),Lightning
2090,2018,CA,CDF,SKU,NORTH,00005290,2018-07-23 00:00:00+00:00,2018-07-26 00:00:00+00:00,1.0,1.0,1.0,2.148668,2010.0,15630.54296875,608.265143610352,72.0,7,2010,Direct Attack (Hand Crews & Tools),Lightning
2091,2018,CA,CDF,SKU,IRON GATE,00007599,2018-10-10 00:00:00+00:00,2018-10-12 00:00:00+00:00,2.0,1.0,1.0,15.11181,2010.0,110620.62109375,2238.14974804014,48.0,10,2010,Direct Attack (Hand Crews & Tools),Equipment Use
2092,2018,CA,CDF,SKU,MARTIN,00003698,2018-06-06 00:00:00+00:00,2018-06-07 00:00:00+00:00,5.0,1.0,1.0,36.80684,2010.0,266393.84765625,2467.35709459948,24.0,6,2010,Direct Attack (Hand Crews & Tools),Debris Burning
2093,2018,CA,CDF,SKU,KLAMATHON,00004641,2018-07-05 00:00:00+00:00,2018-07-21 00:00:00+00:00,5.0,7.0,1.0,38008.79,2010.0,278368151.867188,154918.847360816,384.0,7,2010,Mop-up (Extinguishing Hot Spots),Debris Burning
2098,2018,CA,LRA,Unknown,KING,00011860,2018-08-06 00:00:00+00:00,2018-08-10 00:00:00+00:00,9.0,1.0,1.0,11.45533,2010.0,67814.4921875,1352.03114341529,96.0,8,2010,Direct Attack (Hand Crews & Tools),Miscellaneous
2099,2018,CA,CDF,BDU,STERLING,00012772,2018-08-31 00:00:00+00:00,2018-09-07 00:00:00+00:00,9.0,1.0,1.0,69.48309,2010.0,411727.97265625,6676.07610373331,168.0,8,2010,Direct Attack (Hand Crews & Tools),Miscellaneous
2100,2018,CA,CDF,BEU,AIRLINE,00002666,2018-06-21 00:00:00+00:00,2018-06-22 00:00:00+00:00,11.0,7.0,1.0,1312.841,2010.0,8215163.421875,16057.3785201304,24.0,6,2010,Mop-up (Extinguishing Hot Spots),Powerline
2101,2018,CA,CDF,MVU,PASQUAL,00011206,2018-07-29 00:00:00+00:00,2018-12-18 00:00:00+00:00,14.0,6.0,1.0,327.5861,2010.0,1893313.1015625,8737.09418616688,3408.0,7,2010,Natural Barriers (Using Terrain Features),Unknown
2102,2018,CA,CDF,LMU,ROXIE,00003881,2018-07-26 00:00:00+00:00,2018-07-27 00:00:00+00:00,14.0,2.0,1.0,256.1456,2010.0,1786833.22265625,6497.52284312942,24.0,7,2010,Indirect Attack (Firebreaks & Barriers),Unknown
2103,2018,CA,CDF,LNU,SPRING 2,00010121,2018-07-09 00:00:00+00:00,2018-07-11 00:00:00+00:00,14.0,1.0,1.0,121.8599,2010.0,820077.234375,5376.88824046852,48.0,7,2010,Direct Attack (Hand Crews & Tools),Unknown
2104,2018,CA,CDF,BDU,VALLEY,00009683,2018-07-06 00:00:00+00:00,2018-07-20 00:00:00+00:00,9.0,1.0,1.0,1343.208,2010.0,7948315.95703125,14286.1544539513,336.0,7,2010,Direct Attack (Hand Crews & Tools),Miscellaneous
2105,2018,CA,USF,INF,LOST,00002037,2018-10-03 00:00:00+00:00,2018-11-28 00:00:00+00:00,1.0,1.0,1.0,46.22608,2010.0,298704.7265625,2382.43172461166,1344.0,10,2010,Direct Attack (Hand Crews & Tools),Lightning
2106,2018,CA,USF,INF,OWENS,00001394,2018-07-31 00:00:00+00:00,2018-08-29 00:00:00+00:00,1.0,1.0,1.0,308.7849,2010.0,2001973.97265625,9572.61347738077,696.0,7,2010,Direct Attack (Hand Crews & Tools),Lightning
2107,2018,CA,USF,INF,GEORGES,00001071,2018-07-08 00:00:00+00:00,2018-09-02 00:00:00+00:00,1.0,1.0,1.0,2942.354,2010.0,18534795.390625,35444.8927180579,1344.0,7,2010,Direct Attack (Hand Crews & Tools),Lightning
2108,2018,CA,USF,STF,LOST,,2018-07-12 00:00:00+00:00,2018-07-30 00:00:00+00:00,9.0,1.0,1.0,6.804112,2010.0,44203.5625,1454.23194664229,432.0,7,2010,Direct Attack (Hand Crews & Tools),Miscellaneous
2113,2018,CA,USF,SRF,GRAPE,00000382,2018-04-24 00:00:00+00:00,2018-06-20 00:00:00+00:00,5.0,8.0,1.0,244.0183,2010.0,1720063.9375,7309.11182769106,1368.0,4,2010,Fire Shelter Deployment (Emergency Only),Debris Burning
2114,2018,CA,USF,SHF,KERLIN,00001438,2018-09-04 00:00:00+00:00,2018-09-17 00:00:00+00:00,9.0,3.0,1.0,1752.566,2010.0,12324544.859375,24475.0234910827,312.0,9,2010,Aerial Suppression (Planes & Helicopters),Miscellaneous
2115,2018,CA,USF,SHF,HIRZ,00001223,2018-08-09 00:00:00+00:00,2018-09-15 00:00:00+00:00,9.0,3.0,1.0,40608.43,2010.0,288666688.449219,166007.169202707,888.0,8,2010,Aerial Suppression (Planes & Helicopters),Miscellaneous
2116,2018,CA,USF,SHF,MOORE,00001224,2018-08-09 00:00:00+00:00,2018-09-15 00:00:00+00:00,9.0,8.0,1.0,5574.379,2010.0,39558720.8476562,29164.9156622168,888.0,8,2010,Fire Shelter Deployment (Emergency Only),Miscellaneous
2117,2018,CA,USF,MNF,EEL,00000874,2018-07-31 00:00:00+00:00,2018-10-11 00:00:00+00:00,9.0,1.0,1.0,939.2842,2010.0,6453168.76171875,18743.4058659268,1728.0,7,2010,Direct Attack (Hand Crews & Tools),Miscellaneous
2118,2018,CA,USF,MNF,OPEN,00000565,2018-06-01 00:00:00+00:00,2018-06-27 00:00:00+00:00,7.0,8.0,1.0,113.0089,2010.0,768391.42578125,5420.41648371699,624.0,6,2010,Fire Shelter Deployment (Emergency Only),Arson
2119,2018,CA,USF,ANF,DEL,00003472,2018-09-11 00:00:00+00:00,2018-09-14 00:00:00+00:00,10.0,1.0,1.0,12.19321,2010.0,73116.21484375,1389.3164991417,72.0,9,2010,Direct Attack (Hand Crews & Tools),Fireworks
2120,2018,CA,USF,ANF,FORK,00003454,2018-09-09 00:00:00+00:00,2018-10-05 00:00:00+00:00,9.0,3.0,1.0,138.7085,2010.0,823294.265625,4517.76013163074,624.0,9,2010,Aerial Suppression (Planes & Helicopters),Miscellaneous
2121,2018,CA,USF,ANF,SAN,00004130,2018-11-02 00:00:00+00:00,2018-11-07 00:00:00+00:00,4.0,1.0,1.0,14.01697,2010.0,83089.26171875,1806.09641533745,120.0,11,2010,Direct Attack (Hand Crews & Tools),Campfire
2122,2018,CA,USF,LPF,FRONT,00002334,2018-08-19 00:00:00+00:00,2018-11-07 00:00:00+00:00,9.0,1.0,1.0,1013.329,2010.0,6143249.34375,17214.5030047355,1920.0,8,2010,Direct Attack (Hand Crews & Tools),Miscellaneous
2123,2018,CA,USF,LPF,ADAMS,00001951,2018-07-19 00:00:00+00:00,2018-08-01 00:00:00+00:00,1.0,1.0,1.0,19.0031,2010.0,114041.953125,1932.65878008997,312.0,7,2010,Direct Attack (Hand Crews & Tools),Lightning
2124,2018,CA,USF,LPF,CANYON,00001586,2018-06-23 00:00:00+00:00,2018-07-14 00:00:00+00:00,2.0,1.0,1.0,62.01245,2010.0,370833.14453125,4159.13788547403,504.0,6,2010,Direct Attack (Hand Crews & Tools),Equipment Use
2125,2018,CA,USF,LPF,OGILVY,00002476,2018-09-01 00:00:00+00:00,2018-10-16 00:00:00+00:00,1.0,1.0,1.0,165.2615,2010.0,989082.6484375,7501.94156766876,1080.0,9,2010,Direct Attack (Hand Crews & Tools),Lightning
2126,2018,CA,USF,SQF,WOOD,00000782,2018-05-21 00:00:00+00:00,2018-07-23 00:00:00+00:00,1.0,1.0,1.0,97.18737,2010.0,602380.88671875,3616.62192594394,1512.0,5,2010,Direct Attack (Hand Crews & Tools),Lightning
2127,2018,CA,USF,SQF,MOUNTAINEER,00002786,2018-10-13 00:00:00+00:00,2018-12-17 00:00:00+00:00,1.0,3.0,1.0,1270.737,2010.0,7917223.91015625,15407.7909242703,1560.0,10,2010,Aerial Suppression (Planes & Helicopters),Lightning
2128,2018,CA,USF,SQF,ALDER,00002733,2018-10-04 00:00:00+00:00,2018-12-17 00:00:00+00:00,1.0,3.0,1.0,4654.187,2010.0,29004833.109375,29146.555138477,1776.0,10,2010,Aerial Suppression (Planes & Helicopters),Lightning
2129,2018,CA,USF,SQF,BASKET,00002543,2018-09-15 00:00:00+00:00,2018-10-01 00:00:00+00:00,4.0,1.0,1.0,15.45422,2010.0,94870.2421875,1589.0696763466,384.0,9,2010,Direct Attack (Hand Crews & Tools),Campfire
2130,2018,CA,USF,SQF,CALL,00002140,2018-08-18 00:00:00+00:00,2018-09-09 00:00:00+00:00,9.0,6.0,1.0,367.6508,2010.0,2250580.69140625,9006.19570358411,528.0,8,2010,Natural Barriers (Using Terrain Features),Miscellaneous
2131,2018,CA,USF,SQF,MOSES,00002820,2018-10-17 00:00:00+00:00,2018-12-17 00:00:00+00:00,1.0,3.0,1.0,19.13519,2010.0,119358.84765625,1504.77726867358,1464.0,10,2010,Aerial Suppression (Planes & Helicopters),Lightning
2132,2018,CA,USF,SQF,HOOPER,00001162,2018-06-18 00:00:00+00:00,2018-07-06 00:00:00+00:00,9.0,1.0,1.0,12.80577,2010.0,78537.9921875,1243.67038633027,432.0,6,2010,Direct Attack (Hand Crews & Tools),Miscellaneous
2133,2018,CA,USF,TNF,NORTH,00001355,2018-09-03 00:00:00+00:00,2018-10-17 00:00:00+00:00,4.0,1.0,1.0,1119.772,2010.0,7572320.7578125,24876.7425270495,1056.0,9,2010,Direct Attack (Hand Crews & Tools),Campfire
2134,2018,CA,USF,CNF,WEST,00002238,2018-07-06 00:00:00+00:00,2018-07-10 00:00:00+00:00,2.0,6.0,1.0,505.3996,2010.0,2904682.54172707,9257.30317615874,96.0,7,2010,Natural Barriers (Using Terrain Features),Equipment Use
2135,2018,CA,USF,CNF,SKYLINE,00002422,2018-07-19 00:00:00+00:00,2018-08-03 00:00:00+00:00,9.0,6.0,1.0,281.6225,2010.0,1656089.54296875,7178.54661116344,360.0,7,2010,Natural Barriers (Using Terrain Features),Miscellaneous
2136,2018,CA,USF,CNF,HOLY,00002664,2018-08-06 00:00:00+00:00,2018-10-17 00:00:00+00:00,9.0,6.0,1.0,23025.4,2010.0,134978279.597656,90674.2309998109,1728.0,8,2010,Natural Barriers (Using Terrain Features),Miscellaneous
2137,2018,CA,USF,MDF,MEADOW,00000640,2018-07-15 00:00:00+00:00,2018-08-05 00:00:00+00:00,1.0,1.0,1.0,60.63672,2010.0,442099.42578125,2455.97379386215,504.0,7,2010,Direct Attack (Hand Crews & Tools),Lightning
2138,2018,CA,USF,MDF,KELLY,00000620,2018-07-14 00:00:00+00:00,2018-08-03 00:00:00+00:00,1.0,1.0,1.0,52.75735,2010.0,381116.34375,2345.08202973143,480.0,7,2010,Direct Attack (Hand Crews & Tools),Lightning
